yearbuilt,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt
2001.0,46300.0,1612.0,0.0,0.0
1987.0,,672.0,0.0,0.0
1982.0,35700.0,2400.0,0.0,0.0
1982.0,23000.0,1920.0,0.0,0.0
2006.0,29500.0,1248.0,0.0,0.0
1971.0,,1440.0,0.0,0.0
2002.0,25182.0,1200.0,0.0,0.0
1977.0,,576.0,0.0,0.0
1976.0,,720.0,0.0,0.0
1975.0,11900.0,1248.0,0.0,0.0
2006.0,45500.0,1652.0,0.0,0.0
1972.0,,1440.0,0.0,0.0
1971.0,,1440.0,0.0,0.0
1974.0,,840.0,0.0,0.0
2004.0,29500.0,1440.0,0.0,0.0
1971.0,,1392.0,0.0,0.0
1969.0,11100.0,1200.0,0.0,0.0
1979.0,,1344.0,0.0,0.0
1979.0,11700.0,1344.0,0.0,0.0
2003.0,45200.0,1392.0,0.0,0.0
1973.0,,1440.0,0.0,0.0
2008.0,30100.0,1296.0,0.0,0.0
1971.0,,1512.0,0.0,0.0
1982.0,14400.0,1056.0,0.0,0.0
1988.0,12600.0,1056.0,0.0,0.0
1962.0,390038.0,1766.0,2.0,3.0
1995.0,947228.0,3085.0,3.0,5.0
1965.0,237221.0,2401.0,3.0,5.0
1984.0,537750.0,2397.0,3.0,4.0
1981.0,533947.0,2574.0,3.0,4.0
1965.0,347613.0,2225.0,3.0,4.0
1983.0,433253.0,2661.0,3.0,4.0
1960.0,435890.0,1830.0,3.0,4.0
1956.0,371255.0,1358.0,2.0,3.0
1956.0,441611.0,1358.0,2.0,3.0
1980.0,323000.0,1221.0,2.0,3.0
1960.0,241428.0,2023.0,2.0,4.0
1964.0,405844.0,1409.0,2.0,4.0
1948.0,483000.0,1675.0,3.0,5.0
1956.0,405844.0,1358.0,2.0,3.0
1974.0,259561.0,1730.0,3.0,3.0
1958.0,386363.0,1570.0,2.0,3.0
1960.0,366905.0,1570.0,2.0,3.0
1960.0,535000.0,1704.0,2.0,3.0
1977.0,67424.0,783.0,1.0,1.0
1985.0,251878.0,885.0,2.0,2.0
1958.0,432774.0,2164.0,2.0,3.0
1979.0,321800.0,1602.0,2.0,3.0
1966.0,116204.0,2274.0,3.0,4.0
1969.0,621526.0,2352.0,3.0,4.0
1972.0,343939.0,2431.0,3.0,4.0
1973.0,747874.0,2926.0,3.0,5.0
1974.0,258167.0,2472.0,3.0,5.0
1978.0,366942.0,1990.0,2.0,3.0
1979.0,332740.0,2403.0,3.0,4.0
1988.0,525000.0,4612.0,5.0,4.0
1998.0,630623.0,3391.0,5.0,5.0
1961.0,411602.0,2132.0,3.0,3.0
1961.0,274183.0,1838.0,2.0,4.0
1962.0,399325.0,1705.0,3.0,4.0
1964.0,89419.0,1600.0,2.0,3.0
1964.0,290853.0,1598.0,2.0,4.0
1983.0,416252.0,1242.0,3.0,2.0
1966.0,343798.0,2165.0,2.0,4.0
1967.0,314359.0,2046.0,2.0,3.0
1982.0,590253.0,2445.0,3.0,3.0
1965.0,595240.0,2271.0,2.0,4.0
1967.0,785583.0,2905.0,3.0,4.0
1979.0,879409.0,2912.0,3.0,5.0
1985.0,663069.0,3534.0,4.0,5.0
1960.0,444256.0,1160.0,2.0,3.0
1960.0,170629.0,1300.0,2.0,4.0
1960.0,412467.0,1835.0,3.0,3.0
1960.0,465994.0,1150.0,2.0,3.0
1960.0,421293.0,1570.0,2.0,4.0
1960.0,66013.0,1421.0,2.0,3.0
1960.0,600000.0,1404.0,2.0,4.0
1960.0,323205.0,1160.0,2.0,3.0
1960.0,86250.0,1570.0,2.0,3.0
1960.0,334122.0,1404.0,2.0,4.0
1960.0,531000.0,1250.0,2.0,3.0
1959.0,283381.0,1150.0,2.0,3.0
1959.0,274196.0,1150.0,2.0,3.0
1959.0,388192.0,1473.0,2.0,3.0
1959.0,342397.0,1150.0,2.0,3.0
1960.0,522000.0,1570.0,2.0,4.0
1957.0,618000.0,1661.0,2.0,4.0
1957.0,485574.0,1448.0,2.0,4.0
1958.0,206197.0,2225.0,2.0,4.0
1959.0,403193.0,1570.0,2.0,4.0
1964.0,135816.0,2497.0,3.0,4.0
1955.0,323614.0,1204.0,2.0,3.0
1956.0,562716.0,1348.0,2.0,3.0
1952.0,528000.0,1116.0,1.0,3.0
1956.0,637709.0,1994.0,2.0,4.0
1954.0,355405.0,3597.0,4.0,6.0
1950.0,1508000.0,6052.0,5.0,6.0
1951.0,593493.0,2192.0,2.0,4.0
1961.0,840724.0,2703.0,3.0,4.0
1959.0,220006.0,1980.0,2.0,3.0
1961.0,806000.0,2566.0,3.0,5.0
1963.0,602552.0,2863.0,3.0,4.0
1962.0,301888.0,2232.0,2.0,3.0
1963.0,378886.0,1936.0,2.0,3.0
1971.0,128363.0,2508.0,3.0,4.0
1978.0,467600.0,1924.0,2.0,4.0
1970.0,201240.0,1096.0,2.0,3.0
1976.0,171364.0,981.0,2.0,2.0
1976.0,202374.0,981.0,2.0,2.0
1973.0,174506.0,930.0,2.0,2.0
1978.0,124474.0,811.0,1.0,2.0
1976.0,2962668.0,4078.0,5.0,6.0
1965.0,551486.0,2859.0,3.0,5.0
1976.0,2590489.0,4861.0,6.0,6.0
1957.0,916808.0,5425.0,7.0,7.0
1994.0,9094608.0,13875.0,10.0,8.0
1992.0,1177692.0,4540.0,5.0,5.0
1997.0,2180815.0,6610.0,7.0,6.0
1973.0,675000.0,1722.0,2.0,4.0
1977.0,690369.0,2347.0,3.0,4.0
1974.0,685000.0,1722.0,2.0,4.0
1977.0,750760.0,1924.0,2.0,4.0
1975.0,520115.0,2509.0,3.0,4.0
1979.0,252477.0,1924.0,2.0,4.0
1982.0,720487.0,3767.0,3.0,4.0
1982.0,954934.0,3157.0,3.0,4.0
1964.0,659000.0,1781.0,2.0,4.0
1964.0,779638.0,1996.0,3.0,4.0
1965.0,680000.0,1804.0,3.0,4.0
1965.0,512488.0,1334.0,2.0,3.0
1981.0,286388.0,1595.0,3.0,3.0
1989.0,508659.0,1775.0,3.0,3.0
1987.0,497055.0,1726.0,3.0,3.0
1968.0,539423.0,1292.0,2.0,3.0
1985.0,943140.0,4549.0,5.0,6.0
1987.0,1197000.0,3359.0,4.0,4.0
1983.0,709834.0,2409.0,3.0,3.0
1985.0,372711.0,3162.0,3.0,5.0
1973.0,229853.0,1707.0,2.0,4.0
1969.0,373036.0,2012.0,3.0,3.0
1980.0,478252.0,2301.0,3.0,5.0
1998.0,467966.0,1394.0,3.0,2.0
1979.0,590331.0,1559.0,2.0,3.0
1980.0,567572.0,2203.0,3.0,4.0
1978.0,454410.0,1673.0,2.0,4.0
1977.0,340522.0,1708.0,2.0,3.0
1972.0,634000.0,1419.0,3.0,3.0
1973.0,445634.0,1225.0,2.0,3.0
1985.0,667936.0,3359.0,4.0,4.0
1984.0,1015467.0,3247.0,4.0,4.0
1984.0,1909870.0,5921.0,7.0,5.0
1983.0,1669170.0,4610.0,5.0,5.0
1988.0,1072685.0,4603.0,5.0,5.0
1988.0,1126750.0,3597.0,4.0,4.0
,17168.0,,0.0,0.0
,19051.0,,0.0,0.0
1969.0,824000.0,1410.0,2.0,3.0
1967.0,638000.0,1410.0,2.0,3.0
1987.0,786190.0,3107.0,3.0,4.0
1975.0,609408.0,1462.0,2.0,3.0
1990.0,1336356.0,3311.0,3.0,4.0
1967.0,541629.0,2393.0,3.0,5.0
1968.0,791479.0,2412.0,3.0,4.0
1967.0,732750.0,1952.0,2.0,4.0
1966.0,109925.0,2074.0,2.0,4.0
1968.0,108224.0,473.0,1.0,1.0
1983.0,421314.0,2087.0,2.0,3.0
1985.0,1905425.0,7038.0,5.0,6.0
1987.0,1215543.0,4214.0,5.0,4.0
1989.0,823000.0,2048.0,3.0,4.0
1998.0,740000.0,2115.0,3.0,4.0
1988.0,354714.0,1675.0,3.0,2.0
1988.0,385218.0,1194.0,2.0,2.0
1988.0,13840.0,220.0,0.0,0.0
1973.0,320346.0,1388.0,2.0,2.0
1972.0,350000.0,1054.0,2.0,2.0
1987.0,450888.0,2425.0,3.0,3.0
1970.0,1292346.0,3053.0,4.0,4.0
1999.0,3150370.0,10491.0,8.0,8.0
1988.0,1843000.0,4176.0,5.0,5.0
1989.0,1154264.0,4020.0,5.0,4.0
1993.0,1927673.0,4485.0,5.0,4.0
1988.0,525821.0,2796.0,3.0,4.0
1965.0,305396.0,2126.0,3.0,3.0
1958.0,335688.0,2030.0,2.0,3.0
1954.0,412169.0,1131.0,1.0,2.0
2002.0,1491819.0,6193.0,4.0,4.0
1968.0,392768.0,2130.0,3.0,4.0
1956.0,443489.0,2176.0,3.0,4.0
1959.0,506384.0,2115.0,2.0,4.0
1966.0,445078.0,2286.0,3.0,4.0
1970.0,151619.0,2600.0,4.0,5.0
1968.0,1038967.0,3408.0,4.0,4.0
2001.0,1495000.0,3757.0,5.0,5.0
1977.0,940000.0,2518.0,3.0,3.0
1969.0,791632.0,2300.0,2.0,4.0
1973.0,1101545.0,2873.0,4.0,3.0
1954.0,370566.0,1212.0,2.0,4.0
1954.0,226774.0,1212.0,2.0,4.0
1954.0,232001.0,1200.0,2.0,4.0
1954.0,363906.0,1188.0,2.0,4.0
1954.0,109251.0,1200.0,2.0,4.0
1954.0,237082.0,1338.0,2.0,4.0
1953.0,427000.0,1235.0,2.0,3.0
1940.0,676048.0,2552.0,3.0,4.0
1999.0,353785.0,1962.0,3.0,4.0
1950.0,233758.0,836.0,1.0,2.0
1965.0,267143.0,1675.0,3.0,4.0
1955.0,330086.0,1688.0,3.0,3.0
1973.0,260000.0,1108.0,2.0,3.0
1973.0,111361.0,779.0,2.0,2.0
1957.0,588816.0,1962.0,3.0,3.0
1948.0,260506.0,1161.0,1.0,2.0
1979.0,306000.0,1170.0,3.0,2.0
1987.0,71525.0,1060.0,2.0,2.0
1949.0,258928.0,1897.0,3.0,3.0
1953.0,306919.0,1296.0,2.0,4.0
1992.0,700000.0,2563.0,3.0,4.0
1954.0,59386.0,1296.0,2.0,4.0
1966.0,158038.0,1930.0,3.0,4.0
1954.0,61669.0,1347.0,2.0,3.0
1963.0,242625.0,1432.0,2.0,3.0
1979.0,79513.0,444.0,1.0,0.0
1977.0,451786.0,1419.0,2.0,4.0
1984.0,204981.0,1624.0,2.0,3.0
1979.0,248915.0,1424.0,3.0,3.0
1955.0,346958.0,1835.0,3.0,3.0
1955.0,299493.0,1462.0,2.0,3.0
1960.0,397614.0,1873.0,3.0,4.0
1957.0,272543.0,1961.0,3.0,5.0
1957.0,476343.0,1386.0,2.0,3.0
1981.0,198681.0,1246.0,2.0,3.0
1982.0,250000.0,953.0,2.0,2.0
1913.0,226340.0,1490.0,2.0,3.0
1947.0,249872.0,1680.0,2.0,4.0
1977.0,297144.0,1735.0,2.0,4.0
1964.0,397615.0,2597.0,3.0,4.0
1970.0,487320.0,2119.0,2.0,4.0
1976.0,236142.0,1337.0,3.0,2.0
1970.0,423559.0,2204.0,3.0,4.0
1971.0,129867.0,884.0,2.0,2.0
1971.0,195000.0,786.0,1.0,2.0
1988.0,272398.0,2432.0,3.0,4.0
1953.0,352885.0,1327.0,2.0,3.0
1954.0,103765.0,1709.0,2.0,3.0
1973.0,239206.0,1075.0,2.0,3.0
1984.0,504000.0,1548.0,2.0,3.0
1952.0,348287.0,2161.0,3.0,5.0
1952.0,275334.0,1421.0,2.0,3.0
1998.0,543906.0,2476.0,3.0,5.0
1952.0,249912.0,1581.0,2.0,3.0
1990.0,181754.0,1316.0,3.0,3.0
1992.0,284758.0,1945.0,3.0,3.0
1936.0,318309.0,1836.0,2.0,4.0
1940.0,399000.0,1096.0,1.0,2.0
1941.0,300000.0,1356.0,1.0,2.0
1951.0,262202.0,1388.0,1.0,3.0
1977.0,266770.0,1850.0,2.0,4.0
1976.0,147700.0,516.0,1.0,1.0
1949.0,198635.0,830.0,1.0,2.0
1949.0,236044.0,1051.0,1.0,3.0
1950.0,424243.0,2301.0,2.0,3.0
1950.0,455000.0,1440.0,2.0,3.0
1949.0,213236.0,1637.0,2.0,3.0
1949.0,471166.0,1326.0,2.0,3.0
1950.0,73264.0,1200.0,1.0,3.0
1950.0,114100.0,1723.0,1.0,3.0
1950.0,70986.0,1208.0,2.0,3.0
1983.0,710000.0,2124.0,3.0,4.0
2001.0,675000.0,2431.0,3.0,3.0
1951.0,294966.0,1086.0,1.0,3.0
1964.0,138436.0,1437.0,2.0,4.0
1962.0,370202.0,1412.0,2.0,4.0
1948.0,298160.0,912.0,1.0,2.0
1979.0,166736.0,1301.0,3.0,3.0
1978.0,291335.0,2104.0,3.0,4.0
1954.0,111428.0,1580.0,2.0,4.0
1954.0,227917.0,1750.0,2.0,4.0
1924.0,252307.0,2483.0,2.0,2.0
1977.0,97532.0,1156.0,2.0,3.0
1953.0,72643.0,1289.0,2.0,3.0
1951.0,301822.0,1540.0,1.0,4.0
1953.0,79067.0,1532.0,2.0,4.0
1953.0,478637.0,1742.0,2.0,3.0
1951.0,278478.0,950.0,1.0,2.0
1949.0,250680.0,802.0,1.0,2.0
1949.0,399445.0,1323.0,2.0,3.0
1991.0,327124.0,2047.0,3.0,3.0
1951.0,316006.0,1064.0,1.0,3.0
1951.0,215259.0,1528.0,2.0,4.0
1951.0,307433.0,1958.0,2.0,3.0
1990.0,169764.0,849.0,2.0,2.0
1952.0,376186.0,1838.0,2.0,4.0
1955.0,84242.0,1483.0,2.0,3.0
1955.0,311237.0,1584.0,2.0,4.0
1956.0,477167.0,1443.0,2.0,3.0
1956.0,451450.0,2091.0,2.0,4.0
1956.0,454199.0,1443.0,2.0,3.0
1952.0,340908.0,936.0,1.0,3.0
1952.0,410000.0,1251.0,2.0,2.0
1952.0,321427.0,1068.0,1.0,3.0
1952.0,319483.0,2031.0,1.0,3.0
1954.0,323667.0,1392.0,3.0,4.0
1957.0,403730.0,1449.0,2.0,4.0
1953.0,457422.0,2162.0,2.0,3.0
1953.0,168787.0,1929.0,2.0,3.0
1986.0,181590.0,1380.0,2.0,3.0
1955.0,346957.0,1254.0,2.0,3.0
1953.0,68499.0,1215.0,2.0,3.0
1953.0,425000.0,1215.0,2.0,3.0
1953.0,248852.0,1215.0,2.0,3.0
1957.0,263326.0,1539.0,2.0,3.0
1954.0,107298.0,1325.0,2.0,3.0
1977.0,265257.0,1053.0,2.0,2.0
1979.0,445277.0,1354.0,3.0,2.0
1981.0,211871.0,1426.0,3.0,2.0
1960.0,929000.0,3172.0,6.0,6.0
1977.0,282631.0,1596.0,3.0,3.0
1979.0,366112.0,1804.0,3.0,3.0
1973.0,227940.0,1519.0,3.0,2.0
1973.0,374482.0,1568.0,3.0,3.0
1980.0,199580.0,878.0,1.0,1.0
1980.0,444242.0,1263.0,3.0,2.0
1954.0,435069.0,1362.0,2.0,4.0
1958.0,604381.0,1850.0,2.0,3.0
1962.0,420037.0,1856.0,2.0,4.0
1986.0,314357.0,2243.0,3.0,3.0
1959.0,486841.0,4021.0,5.0,4.0
1961.0,126701.0,2356.0,3.0,4.0
1961.0,519961.0,1856.0,2.0,4.0
1959.0,313659.0,1404.0,2.0,3.0
1949.0,81170.0,1000.0,1.0,2.0
1955.0,240538.0,1488.0,2.0,4.0
1956.0,716460.0,2165.0,2.0,3.0
1996.0,547331.0,2705.0,3.0,4.0
1954.0,463203.0,1987.0,2.0,3.0
1955.0,57522.0,864.0,1.0,2.0
1950.0,493678.0,2357.0,4.0,5.0
1973.0,203000.0,605.0,1.0,1.0
1973.0,67423.0,605.0,1.0,1.0
1975.0,140054.0,793.0,1.0,2.0
1975.0,184167.0,1203.0,3.0,2.0
1978.0,139876.0,898.0,2.0,2.0
1979.0,320000.0,1001.0,2.0,2.0
1982.0,393000.0,1352.0,3.0,2.0
1973.0,358878.0,1512.0,3.0,2.0
1979.0,382761.0,2112.0,4.0,3.0
1974.0,264706.0,1673.0,3.0,3.0
1973.0,285000.0,1096.0,2.0,3.0
1973.0,142961.0,855.0,1.0,2.0
1976.0,436000.0,1877.0,3.0,3.0
1974.0,338021.0,1562.0,3.0,1.0
1970.0,134761.0,707.0,1.0,1.0
1970.0,253000.0,962.0,2.0,2.0
1970.0,137470.0,429.0,1.0,1.0
1949.0,150484.0,804.0,1.0,2.0
1949.0,193813.0,802.0,1.0,2.0
1949.0,171289.0,1058.0,1.0,2.0
1981.0,437719.0,2112.0,3.0,2.0
1956.0,877478.0,3304.0,5.0,5.0
1964.0,227027.0,3808.0,4.0,5.0
1954.0,608993.0,3169.0,4.0,5.0
1979.0,142875.0,706.0,1.0,1.0
1973.0,340000.0,1260.0,3.0,2.0
1970.0,243660.0,823.0,1.0,1.0
1965.0,467014.0,1946.0,3.0,3.0
1981.0,224281.0,1107.0,2.0,2.0
1979.0,214523.0,1916.0,3.0,3.0
1970.0,112814.0,762.0,1.0,1.0
1974.0,314510.0,2161.0,3.0,2.0
1979.0,338022.0,1820.0,3.0,2.0
1973.0,452514.0,2075.0,3.0,3.0
1974.0,525000.0,1907.0,3.0,3.0
1990.0,425000.0,1540.0,3.0,2.0
1964.0,523978.0,1916.0,3.0,3.0
1967.0,166814.0,1024.0,2.0,2.0
1968.0,228113.0,3199.0,4.0,4.0
2002.0,1098926.0,5467.0,6.0,5.0
1961.0,164840.0,2294.0,3.0,4.0
1956.0,505276.0,2945.0,5.0,4.0
1962.0,884197.0,4327.0,4.0,6.0
1923.0,73137.0,1268.0,2.0,3.0
1947.0,215787.0,932.0,1.0,2.0
1961.0,445668.0,2745.0,3.0,4.0
1952.0,58773.0,999.0,1.0,3.0
1976.0,401068.0,2585.0,3.0,3.0
1956.0,898274.0,2718.0,4.0,4.0
1952.0,254213.0,986.0,1.0,3.0
1953.0,214456.0,1120.0,2.0,2.0
1959.0,301933.0,2150.0,3.0,4.0
1952.0,216027.0,1254.0,1.0,2.0
1952.0,63883.0,1105.0,1.0,2.0
1948.0,175334.0,982.0,1.0,2.0
1953.0,151118.0,1228.0,2.0,2.0
1987.0,635560.0,2453.0,3.0,3.0
2000.0,569673.0,3616.0,4.0,4.0
1955.0,490677.0,1349.0,2.0,3.0
1968.0,445106.0,3003.0,4.0,4.0
1966.0,151304.0,2852.0,3.0,5.0
1981.0,1090405.0,3719.0,3.0,4.0
1980.0,498337.0,3274.0,4.0,4.0
1974.0,1227245.0,4145.0,3.0,5.0
1969.0,687900.0,2843.0,4.0,5.0
1963.0,185322.0,2891.0,3.0,4.0
1973.0,858192.0,2362.0,3.0,5.0
1969.0,1554148.0,6314.0,7.0,5.0
1961.0,752422.0,2478.0,3.0,4.0
1996.0,1519000.0,4584.0,4.0,4.0
1960.0,174756.0,2692.0,3.0,4.0
1972.0,128281.0,2798.0,3.0,3.0
1955.0,753852.0,3081.0,3.0,5.0
1965.0,140786.0,2324.0,3.0,3.0
1961.0,1030750.0,3250.0,3.0,4.0
1970.0,721473.0,2389.0,3.0,4.0
1961.0,157769.0,2502.0,3.0,4.0
1964.0,764856.0,2940.0,4.0,4.0
1999.0,2001709.0,6549.0,8.0,6.0
1962.0,858569.0,3234.0,4.0,5.0
1967.0,1370586.0,2603.0,3.0,3.0
1969.0,301002.0,4119.0,5.0,4.0
1969.0,337655.0,4134.0,3.0,5.0
1977.0,635655.0,3404.0,3.0,4.0
1950.0,276460.0,1594.0,3.0,3.0
1950.0,285317.0,826.0,1.0,2.0
1948.0,388108.0,2300.0,3.0,5.0
1955.0,150888.0,2158.0,3.0,3.0
1970.0,184536.0,2301.0,3.0,2.0
1976.0,598143.0,2398.0,2.0,4.0
1962.0,504837.0,1894.0,2.0,3.0
1964.0,465229.0,1556.0,2.0,3.0
1952.0,278367.0,1703.0,2.0,3.0
1952.0,414350.0,1138.0,2.0,3.0
1951.0,360000.0,872.0,1.0,2.0
1951.0,285417.0,1219.0,1.0,3.0
1950.0,310761.0,1096.0,1.0,2.0
1950.0,458000.0,1092.0,1.0,2.0
1950.0,424000.0,1320.0,2.0,3.0
1950.0,187595.0,862.0,1.0,2.0
1954.0,66635.0,1246.0,2.0,3.0
1948.0,470991.0,2180.0,2.0,3.0
1952.0,381638.0,1430.0,2.0,2.0
1952.0,391451.0,1740.0,2.0,3.0
1949.0,208978.0,936.0,1.0,2.0
1948.0,128156.0,1499.0,1.0,3.0
1948.0,353677.0,1320.0,2.0,3.0
1948.0,359398.0,1002.0,1.0,2.0
1948.0,101437.0,990.0,1.0,2.0
1955.0,437500.0,1215.0,2.0,3.0
1946.0,309000.0,640.0,1.0,1.0
1956.0,204720.0,1363.0,2.0,2.0
1949.0,359398.0,865.0,1.0,2.0
1949.0,167602.0,1046.0,1.0,2.0
1949.0,420834.0,2509.0,3.0,4.0
1949.0,425000.0,1477.0,2.0,4.0
1950.0,147579.0,806.0,1.0,2.0
1952.0,530000.0,1556.0,2.0,3.0
1981.0,295000.0,1131.0,3.0,2.0
1953.0,357143.0,1628.0,2.0,3.0
1952.0,460000.0,1502.0,2.0,2.0
1921.0,436159.0,1526.0,1.0,2.0
1958.0,392583.0,1880.0,2.0,3.0
1953.0,431796.0,1524.0,2.0,3.0
1955.0,574000.0,1772.0,2.0,3.0
1949.0,397368.0,1180.0,1.0,2.0
1925.0,400023.0,3047.0,3.0,3.0
1948.0,329603.0,1447.0,2.0,3.0
1972.0,233000.0,1079.0,2.0,2.0
1948.0,238880.0,1016.0,1.0,3.0
1971.0,119544.0,1079.0,2.0,2.0
1971.0,143009.0,971.0,2.0,2.0
1933.0,467506.0,1941.0,2.0,3.0
1958.0,312032.0,1460.0,2.0,3.0
1933.0,171687.0,1503.0,2.0,2.0
1948.0,297617.0,1509.0,1.0,3.0
1991.0,206678.0,1429.0,3.0,2.0
1940.0,483000.0,1587.0,2.0,3.0
1950.0,297618.0,1698.0,2.0,3.0
1950.0,298514.0,1076.0,1.0,2.0
1940.0,192436.0,1087.0,1.0,2.0
1980.0,260585.0,1394.0,3.0,3.0
1946.0,89419.0,2152.0,2.0,5.0
1950.0,222429.0,1306.0,2.0,3.0
1960.0,379683.0,1813.0,2.0,4.0
1978.0,197354.0,959.0,2.0,2.0
1954.0,214692.0,1526.0,2.0,2.0
1951.0,488908.0,2183.0,3.0,3.0
1958.0,480405.0,1537.0,2.0,3.0
1951.0,423700.0,1922.0,2.0,4.0
1952.0,373396.0,2093.0,3.0,3.0
1955.0,184800.0,1222.0,2.0,3.0
1989.0,299740.0,1741.0,3.0,3.0
1974.0,103168.0,1033.0,2.0,2.0
1955.0,342082.0,1752.0,3.0,3.0
1948.0,229868.0,2810.0,3.0,5.0
1951.0,50276.0,1172.0,1.0,3.0
1948.0,171960.0,868.0,1.0,2.0
1951.0,533000.0,1656.0,1.0,3.0
1980.0,324272.0,1701.0,3.0,3.0
1949.0,395947.0,926.0,1.0,2.0
1949.0,398678.0,931.0,1.0,2.0
1949.0,232071.0,1193.0,2.0,3.0
1960.0,595431.0,1670.0,2.0,3.0
1949.0,135079.0,1062.0,1.0,3.0
1950.0,371492.0,1448.0,2.0,4.0
1950.0,62911.0,1126.0,1.0,3.0
1947.0,749000.0,2460.0,3.0,4.0
1949.0,307846.0,1325.0,1.0,2.0
1950.0,472091.0,1246.0,2.0,3.0
1958.0,565000.0,1548.0,2.0,2.0
1952.0,419732.0,1259.0,2.0,3.0
1950.0,498347.0,1604.0,2.0,4.0
1948.0,250657.0,1329.0,2.0,3.0
1949.0,399113.0,1372.0,1.0,2.0
1947.0,73725.0,1026.0,1.0,2.0
1951.0,427674.0,1395.0,2.0,3.0
1951.0,67874.0,1149.0,2.0,3.0
1948.0,322470.0,1024.0,1.0,2.0
1938.0,259953.0,1248.0,2.0,2.0
1963.0,318637.0,1704.0,2.0,3.0
1946.0,486000.0,1574.0,2.0,2.0
1930.0,524893.0,1585.0,1.0,3.0
1950.0,256897.0,1450.0,2.0,2.0
1939.0,486840.0,1956.0,2.0,1.0
1978.0,205627.0,1064.0,2.0,2.0
1987.0,477999.0,2619.0,4.0,4.0
1970.0,272783.0,1753.0,2.0,3.0
1923.0,207911.0,832.0,1.0,2.0
1919.0,1878212.0,1288.0,1.0,2.0
1985.0,116570.0,791.0,2.0,2.0
1947.0,297108.0,1376.0,2.0,3.0
1954.0,313311.0,1572.0,3.0,4.0
1957.0,451005.0,4408.0,8.0,12.0
1950.0,308995.0,1266.0,2.0,3.0
1942.0,298245.0,1168.0,2.0,3.0
1955.0,336258.0,1816.0,2.0,3.0
1942.0,397618.0,1630.0,2.0,3.0
1949.0,522807.0,1391.0,2.0,4.0
1952.0,613349.0,1497.0,2.0,3.0
1979.0,322067.0,1240.0,3.0,2.0
1940.0,328392.0,1024.0,1.0,2.0
1937.0,651000.0,1372.0,2.0,3.0
1964.0,413176.0,1310.0,2.0,2.0
1948.0,294366.0,2265.0,3.0,3.0
1978.0,162218.0,766.0,1.0,1.0
1924.0,616253.0,4127.0,4.0,4.0
1948.0,328762.0,1445.0,1.0,4.0
1951.0,163422.0,1421.0,2.0,2.0
1979.0,213979.0,1095.0,2.0,2.0
1950.0,606063.0,1184.0,2.0,3.0
1979.0,89412.0,1193.0,2.0,2.0
1949.0,530517.0,1730.0,2.0,3.0
1949.0,560000.0,1714.0,1.0,3.0
1949.0,55663.0,756.0,1.0,2.0
1949.0,297632.0,1541.0,2.0,3.0
1979.0,511000.0,1955.0,2.0,2.0
1989.0,536000.0,1633.0,3.0,2.0
1987.0,1153936.0,3208.0,4.0,3.0
1957.0,861343.0,3497.0,4.0,5.0
1953.0,717761.0,1847.0,2.0,2.0
1974.0,131676.0,1590.0,2.0,2.0
1949.0,753000.0,1659.0,2.0,3.0
1949.0,98120.0,1698.0,2.0,3.0
1949.0,268054.0,2103.0,2.0,2.0
1951.0,1211574.0,3528.0,4.0,4.0
1951.0,865854.0,3211.0,4.0,3.0
1951.0,1294416.0,2309.0,2.0,3.0
1958.0,423698.0,3302.0,3.0,3.0
1961.0,336786.0,1680.0,2.0,3.0
1961.0,341380.0,1859.0,2.0,4.0
1946.0,311569.0,2015.0,3.0,3.0
1939.0,665277.0,1140.0,2.0,2.0
1939.0,1107930.0,1245.0,2.0,3.0
1949.0,786818.0,1454.0,2.0,3.0
1949.0,710000.0,1351.0,2.0,3.0
1946.0,371875.0,2180.0,1.0,2.0
1952.0,269906.0,1353.0,2.0,2.0
1936.0,998838.0,2955.0,4.0,5.0
1941.0,807771.0,1967.0,2.0,2.0
1981.0,174548.0,1236.0,2.0,1.0
1941.0,231534.0,1559.0,1.0,3.0
1982.0,370058.0,1164.0,2.0,2.0
1971.0,259953.0,1047.0,2.0,2.0
1971.0,330970.0,848.0,1.0,1.0
1987.0,855591.0,3215.0,3.0,5.0
1940.0,327943.0,1231.0,1.0,2.0
,3045750.0,,0.0,0.0
1971.0,202310.0,1289.0,2.0,2.0
1973.0,301668.0,1553.0,3.0,2.0
1989.0,662000.0,2140.0,3.0,3.0
1925.0,288156.0,1295.0,1.0,3.0
1942.0,1154666.0,3185.0,4.0,3.0
1974.0,177899.0,1347.0,3.0,2.0
1938.0,661396.0,1696.0,2.0,2.0
1948.0,244887.0,1202.0,2.0,3.0
1948.0,247262.0,1458.0,3.0,2.0
1948.0,333979.0,1500.0,2.0,4.0
1948.0,69121.0,1152.0,1.0,3.0
1948.0,403172.0,2216.0,2.0,3.0
1991.0,351730.0,1396.0,2.0,2.0
1980.0,192000.0,1207.0,3.0,2.0
1988.0,165932.0,1075.0,2.0,2.0
1977.0,1011911.0,2473.0,3.0,3.0
1953.0,601822.0,3575.0,4.0,3.0
1947.0,361658.0,3503.0,3.0,3.0
1961.0,847770.0,2116.0,3.0,3.0
1957.0,1159183.0,2185.0,3.0,2.0
1979.0,658904.0,4930.0,5.0,4.0
1986.0,308028.0,1285.0,3.0,2.0
1972.0,85274.0,1198.0,3.0,2.0
1978.0,229562.0,1518.0,2.0,2.0
