yearbuilt,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt
1975.0,137951.0,793.0,1.0,2.0
1975.0,181402.0,1203.0,3.0,2.0
1978.0,137776.0,898.0,2.0,2.0
1979.0,296000.0,1001.0,2.0,2.0
1982.0,393000.0,1352.0,3.0,2.0
1973.0,353488.0,1512.0,3.0,2.0
1979.0,377012.0,2112.0,4.0,3.0
1974.0,260731.0,1673.0,3.0,3.0
1973.0,127818.0,1096.0,2.0,3.0
1973.0,140815.0,855.0,1.0,2.0
1976.0,436000.0,1877.0,3.0,3.0
1974.0,332945.0,1562.0,3.0,1.0
1970.0,132738.0,707.0,1.0,1.0
1970.0,253000.0,962.0,2.0,2.0
1970.0,135407.0,429.0,1.0,1.0
1949.0,148224.0,804.0,1.0,2.0
1949.0,190903.0,802.0,1.0,2.0
1949.0,168717.0,1058.0,1.0,2.0
1981.0,412860.0,2112.0,3.0,2.0
1956.0,864298.0,3304.0,5.0,5.0
1964.0,223618.0,3808.0,4.0,5.0
1954.0,599846.0,3169.0,4.0,5.0
1979.0,140730.0,706.0,1.0,1.0
1973.0,340000.0,1260.0,3.0,2.0
1970.0,198895.0,823.0,1.0,1.0
1965.0,460000.0,1946.0,3.0,3.0
1981.0,220913.0,1107.0,2.0,2.0
1979.0,211302.0,1916.0,3.0,3.0
1970.0,111121.0,762.0,1.0,1.0
1974.0,309787.0,2161.0,3.0,2.0
1979.0,332946.0,1820.0,3.0,2.0
1973.0,445718.0,2075.0,3.0,3.0
1974.0,411174.0,1907.0,3.0,3.0
1990.0,408000.0,1540.0,3.0,2.0
1964.0,442000.0,1916.0,3.0,3.0
1967.0,164309.0,1024.0,2.0,2.0
1968.0,224688.0,3199.0,4.0,4.0
2002.0,1082420.0,5467.0,6.0,5.0
1961.0,162365.0,2294.0,3.0,4.0
1956.0,497687.0,2945.0,5.0,4.0
1962.0,870917.0,4327.0,4.0,6.0
1923.0,72039.0,1268.0,2.0,3.0
1947.0,60905.0,932.0,1.0,2.0
1961.0,438974.0,2745.0,3.0,4.0
1952.0,57891.0,999.0,1.0,3.0
1976.0,395045.0,2585.0,3.0,3.0
1956.0,884782.0,2718.0,4.0,4.0
1952.0,250395.0,986.0,1.0,3.0
1953.0,211236.0,1120.0,2.0,2.0
1959.0,297399.0,2150.0,3.0,4.0
1952.0,212784.0,1254.0,1.0,2.0
1952.0,62924.0,1105.0,1.0,2.0
1948.0,172701.0,982.0,1.0,2.0
1953.0,148849.0,1228.0,2.0,2.0
1987.0,626014.0,2453.0,3.0,3.0
2000.0,561117.0,3616.0,4.0,4.0
1955.0,483308.0,1349.0,2.0,3.0
1968.0,438421.0,3003.0,4.0,4.0
1966.0,149032.0,2852.0,3.0,5.0
1981.0,1074027.0,3719.0,3.0,4.0
1980.0,490852.0,3274.0,4.0,4.0
1974.0,1208812.0,4145.0,3.0,5.0
1969.0,677568.0,2843.0,4.0,5.0
1963.0,182540.0,2891.0,3.0,4.0
1973.0,845302.0,2362.0,3.0,5.0
1969.0,1530804.0,6314.0,7.0,5.0
1961.0,741121.0,2478.0,3.0,4.0
1996.0,1519000.0,4584.0,4.0,4.0
1960.0,172132.0,2692.0,3.0,4.0
1972.0,128281.0,2798.0,3.0,3.0
1955.0,742530.0,3081.0,3.0,5.0
1965.0,138672.0,2324.0,3.0,3.0
1961.0,1015268.0,3250.0,3.0,4.0
1970.0,710637.0,2389.0,3.0,4.0
1961.0,155400.0,2502.0,3.0,4.0
1964.0,753369.0,2940.0,4.0,4.0
1999.0,1971642.0,6549.0,8.0,6.0
1962.0,845673.0,3234.0,4.0,5.0
1967.0,955000.0,2603.0,3.0,3.0
1969.0,296482.0,4119.0,5.0,4.0
1969.0,332584.0,4134.0,3.0,5.0
1977.0,626108.0,3404.0,3.0,4.0
1950.0,272309.0,1594.0,3.0,3.0
1950.0,281032.0,826.0,1.0,2.0
1948.0,382279.0,2300.0,3.0,5.0
1955.0,148622.0,2158.0,3.0,3.0
1970.0,181765.0,2301.0,3.0,2.0
1976.0,589159.0,2398.0,2.0,4.0
1962.0,497255.0,1894.0,2.0,3.0
1964.0,458242.0,1556.0,2.0,3.0
1952.0,274187.0,1703.0,2.0,3.0
1952.0,408127.0,1138.0,2.0,3.0
1951.0,373000.0,872.0,1.0,2.0
1951.0,281131.0,1219.0,1.0,3.0
1950.0,306094.0,1096.0,1.0,2.0
1950.0,416000.0,1092.0,1.0,2.0
1950.0,424000.0,1320.0,2.0,3.0
1950.0,184778.0,862.0,1.0,2.0
1954.0,65635.0,1246.0,2.0,3.0
1948.0,463918.0,2180.0,2.0,3.0
1952.0,375907.0,1430.0,2.0,2.0
1952.0,385572.0,1740.0,2.0,3.0
1949.0,205839.0,936.0,1.0,2.0
1948.0,126232.0,1499.0,1.0,3.0
1948.0,348366.0,1320.0,2.0,3.0
1948.0,354000.0,1002.0,1.0,2.0
1948.0,99915.0,990.0,1.0,2.0
1955.0,180010.0,1215.0,2.0,3.0
1946.0,309000.0,640.0,1.0,1.0
1956.0,201646.0,1363.0,2.0,2.0
1949.0,107003.0,865.0,1.0,2.0
1949.0,165086.0,1046.0,1.0,2.0
1949.0,414513.0,2509.0,3.0,4.0
1949.0,425000.0,1477.0,2.0,4.0
1950.0,145363.0,806.0,1.0,2.0
1952.0,485000.0,1556.0,2.0,3.0
1981.0,295000.0,1131.0,3.0,2.0
1953.0,351779.0,1628.0,2.0,3.0
1952.0,384469.0,1502.0,2.0,2.0
1921.0,429608.0,1526.0,1.0,2.0
1958.0,386687.0,1880.0,2.0,3.0
1953.0,425311.0,1524.0,2.0,3.0
1955.0,539000.0,1772.0,2.0,3.0
1949.0,391400.0,1180.0,1.0,2.0
1925.0,394015.0,3047.0,3.0,3.0
1948.0,324653.0,1447.0,2.0,3.0
1972.0,216000.0,1079.0,2.0,2.0
1948.0,235293.0,1016.0,1.0,3.0
1971.0,117750.0,1079.0,2.0,2.0
1971.0,140862.0,971.0,2.0,2.0
1933.0,460485.0,1941.0,2.0,3.0
1958.0,307346.0,1460.0,2.0,3.0
1933.0,169109.0,1503.0,2.0,2.0
1948.0,293148.0,1509.0,1.0,3.0
1991.0,203575.0,1429.0,3.0,2.0
1940.0,483000.0,1587.0,2.0,3.0
1950.0,293148.0,1698.0,2.0,3.0
1950.0,294031.0,1076.0,1.0,2.0
1940.0,189547.0,1087.0,1.0,2.0
1980.0,256672.0,1394.0,3.0,3.0
1946.0,88076.0,2152.0,2.0,5.0
1950.0,219089.0,1306.0,2.0,3.0
1960.0,373981.0,1813.0,2.0,4.0
1978.0,194391.0,959.0,2.0,2.0
1954.0,211468.0,1526.0,2.0,2.0
1951.0,481565.0,2183.0,3.0,3.0
1958.0,444000.0,1537.0,2.0,3.0
1951.0,417337.0,1922.0,2.0,4.0
1952.0,367788.0,2093.0,3.0,3.0
1955.0,182025.0,1222.0,2.0,3.0
1989.0,295238.0,1741.0,3.0,3.0
1974.0,101620.0,1033.0,2.0,2.0
1955.0,336944.0,1752.0,3.0,3.0
1948.0,226417.0,2810.0,3.0,5.0
1951.0,49522.0,1172.0,1.0,3.0
1948.0,169378.0,868.0,1.0,2.0
1951.0,468000.0,1656.0,1.0,3.0
1980.0,319402.0,1701.0,3.0,3.0
1949.0,390000.0,926.0,1.0,2.0
1949.0,392691.0,931.0,1.0,2.0
1949.0,228586.0,1193.0,2.0,3.0
1960.0,586488.0,1670.0,2.0,3.0
1949.0,133051.0,1062.0,1.0,3.0
1950.0,365912.0,1448.0,2.0,4.0
1950.0,61967.0,1126.0,1.0,3.0
1947.0,710000.0,2460.0,3.0,4.0
1949.0,303223.0,1325.0,1.0,2.0
1950.0,210684.0,1246.0,2.0,3.0
1958.0,459000.0,1548.0,2.0,2.0
1952.0,413429.0,1259.0,2.0,3.0
1950.0,449000.0,1604.0,2.0,4.0
1948.0,246893.0,1329.0,2.0,3.0
1949.0,393119.0,1372.0,1.0,2.0
1947.0,72618.0,1026.0,1.0,2.0
1951.0,421251.0,1395.0,2.0,3.0
1951.0,66855.0,1149.0,2.0,3.0
1948.0,317627.0,1024.0,1.0,2.0
1938.0,256049.0,1248.0,2.0,2.0
1963.0,313852.0,1704.0,2.0,3.0
1946.0,486000.0,1574.0,2.0,2.0
1930.0,517010.0,1585.0,1.0,3.0
1950.0,253039.0,1450.0,2.0,2.0
1939.0,448777.0,1956.0,2.0,1.0
1978.0,202539.0,1064.0,2.0,2.0
1987.0,470820.0,2619.0,4.0,4.0
1970.0,268687.0,1753.0,2.0,3.0
1923.0,204789.0,832.0,1.0,2.0
1919.0,336593.0,1288.0,1.0,2.0
1985.0,114820.0,791.0,2.0,2.0
1947.0,292646.0,1376.0,2.0,3.0
1954.0,308605.0,1572.0,3.0,4.0
1957.0,444232.0,4408.0,8.0,12.0
1950.0,304354.0,1266.0,2.0,3.0
1942.0,293767.0,1168.0,2.0,3.0
1955.0,331208.0,1816.0,2.0,3.0
1942.0,391646.0,1630.0,2.0,3.0
1949.0,514955.0,1391.0,2.0,4.0
1952.0,604137.0,1497.0,2.0,3.0
1979.0,317230.0,1240.0,3.0,2.0
1940.0,323460.0,1024.0,1.0,2.0
1937.0,651000.0,1372.0,2.0,3.0
1964.0,406971.0,1310.0,2.0,2.0
1948.0,289946.0,2265.0,3.0,3.0
1978.0,159782.0,766.0,1.0,1.0
1924.0,606997.0,4127.0,4.0,4.0
1948.0,323825.0,1445.0,1.0,4.0
1951.0,160968.0,1421.0,2.0,2.0
1979.0,210766.0,1095.0,2.0,2.0
1950.0,596960.0,1184.0,2.0,3.0
1979.0,88070.0,1193.0,2.0,2.0
1949.0,522549.0,1730.0,2.0,3.0
1949.0,73798.0,1714.0,1.0,3.0
1949.0,54827.0,756.0,1.0,2.0
1949.0,293163.0,1541.0,2.0,3.0
1979.0,511000.0,1955.0,2.0,2.0
1989.0,489000.0,1633.0,3.0,2.0
1987.0,1136604.0,3208.0,4.0,3.0
1957.0,848405.0,3497.0,4.0,5.0
1953.0,706980.0,1847.0,2.0,2.0
1974.0,129699.0,1590.0,2.0,2.0
1949.0,753000.0,1659.0,2.0,3.0
1949.0,96647.0,1698.0,2.0,3.0
1949.0,264029.0,2103.0,2.0,2.0
1951.0,1193376.0,3528.0,4.0,4.0
1951.0,852849.0,3211.0,4.0,3.0
1951.0,1274974.0,2309.0,2.0,3.0
1958.0,417335.0,3302.0,3.0,3.0
1961.0,331728.0,1680.0,2.0,3.0
1961.0,336253.0,1859.0,2.0,4.0
1946.0,306890.0,2015.0,3.0,3.0
1939.0,618000.0,1140.0,2.0,2.0
1939.0,520000.0,1245.0,2.0,3.0
1949.0,605000.0,1454.0,2.0,3.0
1949.0,626000.0,1351.0,2.0,3.0
1946.0,366290.0,2180.0,1.0,2.0
1952.0,265853.0,1353.0,2.0,2.0
1936.0,983835.0,2955.0,4.0,5.0
1941.0,795639.0,1967.0,2.0,2.0
1981.0,171927.0,1236.0,2.0,1.0
1941.0,228057.0,1559.0,1.0,3.0
1982.0,366720.0,1164.0,2.0,2.0
1971.0,256049.0,1047.0,2.0,2.0
1971.0,306093.0,848.0,1.0,1.0
1987.0,842740.0,3215.0,3.0,5.0
1940.0,323018.0,1231.0,1.0,2.0
1971.0,199272.0,1289.0,2.0,2.0
1973.0,297138.0,1553.0,3.0,2.0
1989.0,662000.0,2140.0,3.0,3.0
1925.0,283828.0,1295.0,1.0,3.0
1942.0,1137323.0,3185.0,4.0,3.0
1974.0,175228.0,1347.0,3.0,2.0
1938.0,651463.0,1696.0,2.0,2.0
1948.0,241209.0,1202.0,2.0,3.0
1948.0,243549.0,1458.0,3.0,2.0
1948.0,328963.0,1500.0,2.0,4.0
1948.0,68084.0,1152.0,1.0,3.0
1948.0,397117.0,2216.0,2.0,3.0
1991.0,346448.0,1396.0,2.0,2.0
1980.0,189117.0,1207.0,3.0,2.0
1988.0,163441.0,1075.0,2.0,2.0
1977.0,996712.0,2473.0,3.0,3.0
1953.0,592783.0,3575.0,4.0,3.0
1947.0,356226.0,3503.0,3.0,3.0
1961.0,835036.0,2116.0,3.0,3.0
1957.0,1141772.0,2185.0,3.0,2.0
1979.0,649008.0,4930.0,5.0,4.0
1986.0,303402.0,1285.0,3.0,2.0
1972.0,83994.0,1198.0,3.0,2.0
1978.0,226114.0,1518.0,2.0,2.0
1947.0,569999.0,1506.0,1.0,3.0
1951.0,548476.0,1197.0,3.0,2.0
1968.0,1058781.0,2893.0,3.0,5.0
1940.0,1050000.0,1644.0,3.0,2.0
1953.0,488893.0,1901.0,2.0,2.0
1956.0,687150.0,2574.0,3.0,3.0
1963.0,256556.0,2449.0,3.0,4.0
1956.0,139697.0,2034.0,2.0,3.0
1956.0,836079.0,2025.0,3.0,4.0
1959.0,947240.0,2912.0,4.0,5.0
1962.0,1223631.0,3639.0,5.0,5.0
1941.0,190072.0,3067.0,3.0,4.0
1989.0,2082297.0,5579.0,4.0,4.0
1948.0,692524.0,3258.0,4.0,4.0
1948.0,209329.0,2699.0,4.0,5.0
1964.0,121783.0,1284.0,2.0,3.0
1926.0,966718.0,3788.0,4.0,5.0
1957.0,883716.0,2639.0,2.0,3.0
1961.0,227622.0,3163.0,4.0,3.0
1962.0,203754.0,3052.0,3.0,4.0
1961.0,1507745.0,3458.0,4.0,6.0
1962.0,201923.0,3044.0,4.0,4.0
1959.0,682190.0,2150.0,2.0,3.0
1987.0,2375000.0,5542.0,6.0,5.0
1966.0,148241.0,1996.0,3.0,4.0
1959.0,613065.0,2351.0,3.0,3.0
1955.0,1125000.0,2142.0,4.0,3.0
1962.0,189061.0,2600.0,3.0,5.0
1955.0,1012702.0,2530.0,3.0,4.0
1956.0,168057.0,2543.0,3.0,3.0
1960.0,761091.0,2699.0,4.0,3.0
1973.0,972618.0,3413.0,5.0,5.0
1982.0,1184593.0,4905.0,4.0,4.0
1958.0,997427.0,1982.0,2.0,3.0
1960.0,469000.0,1800.0,2.0,4.0
1956.0,203144.0,1286.0,2.0,3.0
1955.0,376000.0,1036.0,1.0,3.0
1963.0,204715.0,1692.0,2.0,3.0
1965.0,82366.0,1735.0,2.0,3.0
1954.0,530389.0,1917.0,3.0,5.0
1953.0,415000.0,1430.0,2.0,4.0
1956.0,477000.0,1450.0,2.0,3.0
1955.0,258118.0,1298.0,2.0,3.0
1979.0,164014.0,1169.0,2.0,3.0
1953.0,209135.0,1412.0,2.0,3.0
1953.0,404932.0,1357.0,2.0,3.0
1948.0,101111.0,1716.0,2.0,5.0
1949.0,195040.0,1037.0,1.0,3.0
1948.0,58496.0,1008.0,1.0,3.0
1948.0,287933.0,1455.0,2.0,3.0
1947.0,119129.0,1659.0,2.0,3.0
1955.0,66247.0,1282.0,1.0,3.0
1981.0,91211.0,1102.0,2.0,2.0
1978.0,200839.0,1254.0,2.0,2.0
1926.0,235819.0,1536.0,3.0,4.0
1942.0,167233.0,1315.0,2.0,3.0
1962.0,437679.0,2774.0,3.0,4.0
1948.0,195644.0,1008.0,1.0,3.0
1949.0,330458.0,1425.0,2.0,4.0
1959.0,357587.0,1846.0,3.0,4.0
1944.0,243303.0,1525.0,3.0,3.0
1944.0,365839.0,2286.0,3.0,5.0
1944.0,247964.0,991.0,1.0,3.0
1967.0,197842.0,2067.0,2.0,4.0
1948.0,179144.0,1018.0,1.0,2.0
1970.0,102028.0,696.0,1.0,1.0
1942.0,306094.0,1058.0,1.0,2.0
1952.0,48705.0,1111.0,1.0,3.0
1946.0,400000.0,1200.0,1.0,3.0
1928.0,143474.0,1090.0,1.0,2.0
1991.0,325000.0,1461.0,3.0,2.0
1981.0,279000.0,1468.0,3.0,2.0
1998.0,154567.0,1048.0,2.0,2.0
1957.0,94389.0,1860.0,2.0,3.0
1927.0,224372.0,1634.0,2.0,4.0
1947.0,182604.0,936.0,1.0,3.0
1942.0,211329.0,1273.0,2.0,3.0
1947.0,233357.0,1683.0,2.0,4.0
1947.0,159078.0,912.0,1.0,3.0
1954.0,525289.0,2256.0,4.0,4.0
1954.0,303808.0,1397.0,2.0,3.0
1964.0,378390.0,1705.0,2.0,3.0
1946.0,207166.0,1265.0,1.0,2.0
1954.0,180006.0,1619.0,2.0,3.0
1976.0,198691.0,1141.0,2.0,2.0
1937.0,254542.0,1960.0,3.0,4.0
1952.0,163920.0,2406.0,3.0,6.0
1953.0,247472.0,1334.0,2.0,3.0
1926.0,586488.0,3293.0,4.0,5.0
1954.0,244640.0,1447.0,2.0,2.0
1960.0,542500.0,1807.0,3.0,3.0
1949.0,524000.0,1294.0,1.0,3.0
1947.0,489589.0,1094.0,2.0,2.0
1965.0,293000.0,1552.0,2.0,3.0
1955.0,354422.0,1393.0,2.0,2.0
1964.0,110388.0,1312.0,3.0,3.0
1947.0,281767.0,1296.0,2.0,3.0
1948.0,433490.0,1706.0,1.0,3.0
1954.0,280527.0,2314.0,3.0,4.0
1949.0,325968.0,1287.0,1.0,2.0
1956.0,526428.0,1566.0,2.0,3.0
1936.0,171540.0,2479.0,3.0,3.0
1947.0,373568.0,1507.0,2.0,4.0
1940.0,325426.0,1114.0,1.0,3.0
1940.0,310900.0,1154.0,1.0,2.0
1940.0,550000.0,1134.0,1.0,3.0
1982.0,250000.0,1413.0,3.0,3.0
1947.0,151214.0,1135.0,1.0,3.0
1942.0,401872.0,1287.0,2.0,4.0
1939.0,530388.0,1847.0,2.0,3.0
1941.0,168616.0,901.0,1.0,2.0
1979.0,744585.0,4010.0,9.0,12.0
1952.0,283743.0,2749.0,3.0,5.0
1926.0,364247.0,991.0,1.0,2.0
1971.0,517359.0,980.0,1.0,2.0
1952.0,565924.0,2006.0,2.0,3.0
1928.0,263045.0,1100.0,1.0,2.0
1952.0,242354.0,1933.0,3.0,3.0
1960.0,676000.0,2054.0,3.0,3.0
1940.0,378481.0,3322.0,3.0,4.0
1952.0,577609.0,1826.0,3.0,3.0
1941.0,247423.0,1500.0,2.0,2.0
1991.0,160431.0,1480.0,3.0,2.0
1943.0,452160.0,1289.0,1.0,2.0
1951.0,322344.0,1726.0,2.0,3.0
1949.0,277183.0,1776.0,2.0,3.0
1940.0,246163.0,1050.0,1.0,2.0
1955.0,91336.0,1624.0,2.0,2.0
1951.0,106845.0,1909.0,2.0,2.0
1950.0,783825.0,2442.0,3.0,4.0
1967.0,498666.0,3097.0,4.0,4.0
1955.0,414261.0,2851.0,4.0,4.0
1978.0,356455.0,1635.0,3.0,3.0
1952.0,753000.0,1363.0,1.0,2.0
1954.0,139230.0,2144.0,3.0,4.0
1999.0,599511.0,2575.0,3.0,4.0
1974.0,228036.0,1211.0,2.0,3.0
1995.0,418191.0,1363.0,3.0,2.0
1978.0,407991.0,1599.0,3.0,3.0
1981.0,140640.0,1234.0,3.0,2.0
1940.0,286993.0,1736.0,3.0,4.0
1991.0,205606.0,1182.0,3.0,2.0
1936.0,83181.0,2496.0,3.0,5.0
1981.0,219398.0,1422.0,2.0,2.0
1944.0,164773.0,1136.0,2.0,3.0
1991.0,260649.0,1268.0,2.0,2.0
1937.0,74409.0,2384.0,3.0,6.0
1955.0,736796.0,4194.0,4.0,8.0
1948.0,83795.0,1828.0,1.0,3.0
1929.0,682000.0,1536.0,2.0,2.0
1929.0,214387.0,1469.0,2.0,3.0
1937.0,258538.0,1424.0,1.0,2.0
1990.0,196267.0,1297.0,2.0,2.0
1936.0,906000.0,1861.0,2.0,3.0
1941.0,195011.0,910.0,1.0,2.0
2007.0,1551978.0,4107.0,3.0,3.0
1937.0,541657.0,2384.0,3.0,3.0
1974.0,273816.0,1683.0,3.0,2.0
1925.0,364682.0,1013.0,2.0,2.0
1936.0,403822.0,2152.0,3.0,3.0
1948.0,945000.0,2146.0,3.0,3.0
2006.0,1473383.0,3740.0,6.0,5.0
1941.0,625346.0,2039.0,3.0,3.0
1952.0,126458.0,1709.0,3.0,3.0
1950.0,560355.0,1892.0,3.0,3.0
1951.0,479554.0,2116.0,3.0,3.0
1951.0,1014909.0,2184.0,3.0,3.0
1951.0,88691.0,1468.0,1.0,2.0
1948.0,493095.0,2214.0,2.0,4.0
1964.0,607440.0,2032.0,2.0,3.0
1980.0,249365.0,1630.0,3.0,2.0
1946.0,648928.0,1998.0,3.0,4.0
1937.0,428484.0,1976.0,2.0,3.0
1954.0,317281.0,1276.0,2.0,2.0
1938.0,797181.0,1600.0,2.0,2.0
1936.0,585589.0,2490.0,3.0,3.0
1941.0,330575.0,1818.0,2.0,3.0
1976.0,724638.0,4518.0,7.0,8.0
1950.0,325254.0,2156.0,4.0,4.0
1939.0,76863.0,1204.0,2.0,3.0
1991.0,277157.0,1150.0,2.0,2.0
1939.0,67271.0,1099.0,1.0,2.0
1959.0,156016.0,2477.0,3.0,2.0
1947.0,566383.0,1528.0,2.0,2.0
2013.0,1875000.0,3902.0,6.0,5.0
1940.0,307573.0,1204.0,1.0,2.0
1974.0,542628.0,1506.0,3.0,2.0
1974.0,278687.0,1506.0,3.0,2.0
1973.0,232485.0,1506.0,3.0,2.0
1973.0,489589.0,1282.0,2.0,1.0
1974.0,328649.0,1616.0,3.0,2.0
1937.0,119690.0,1638.0,2.0,3.0
1976.0,336000.0,876.0,1.0,1.0
1991.0,280438.0,1783.0,3.0,2.0
1939.0,289616.0,1305.0,2.0,2.0
2003.0,1123845.0,3733.0,4.0,5.0
1936.0,1428300.0,5249.0,4.0,6.0
1938.0,490578.0,1395.0,2.0,2.0
1941.0,369436.0,1698.0,2.0,3.0
1936.0,605779.0,3266.0,4.0,4.0
1960.0,266771.0,2557.0,4.0,5.0
1955.0,840019.0,2785.0,3.0,3.0
1992.0,705185.0,5374.0,4.0,3.0
1959.0,497604.0,2038.0,2.0,3.0
1962.0,1138089.0,2724.0,4.0,3.0
1960.0,416254.0,2256.0,3.0,4.0
1985.0,1300846.0,4141.0,5.0,5.0
1954.0,1389549.0,3326.0,4.0,3.0
1989.0,777211.0,3905.0,4.0,4.0
1958.0,1055552.0,2693.0,3.0,3.0
1960.0,294085.0,2573.0,3.0,4.0
1942.0,1074366.0,3250.0,3.0,4.0
1941.0,1385804.0,3093.0,3.0,6.0
1991.0,1223975.0,3959.0,5.0,4.0
1956.0,322204.0,1591.0,2.0,3.0
1952.0,49924.0,1086.0,1.0,3.0
1950.0,41973.0,836.0,1.0,2.0
1961.0,298917.0,1920.0,2.0,3.0
1946.0,406838.0,3030.0,2.0,4.0
1950.0,407991.0,1184.0,1.0,2.0
1980.0,193171.0,836.0,2.0,2.0
1964.0,247196.0,1811.0,2.0,3.0
1952.0,310724.0,1584.0,2.0,3.0
1941.0,204060.0,915.0,1.0,2.0
1956.0,72573.0,1364.0,2.0,3.0
1943.0,271725.0,1169.0,1.0,2.0
1941.0,402000.0,1103.0,1.0,2.0
1957.0,157674.0,1080.0,1.0,3.0
1944.0,130787.0,812.0,1.0,2.0
1965.0,302211.0,2275.0,3.0,6.0
1944.0,182605.0,3150.0,4.0,8.0
1951.0,258985.0,1281.0,1.0,3.0
1983.0,139381.0,927.0,2.0,3.0
1948.0,415000.0,1308.0,2.0,3.0
1953.0,458800.0,1570.0,1.0,3.0
1948.0,355282.0,1561.0,1.0,3.0
1961.0,334883.0,1542.0,2.0,3.0
1973.0,244871.0,1207.0,2.0,3.0
1946.0,304595.0,2066.0,3.0,4.0
1946.0,313312.0,1720.0,2.0,3.0
1943.0,356453.0,1461.0,2.0,4.0
1944.0,319403.0,1004.0,1.0,3.0
1942.0,168920.0,804.0,1.0,2.0
1927.0,384413.0,1040.0,1.0,2.0
1947.0,172764.0,1463.0,2.0,4.0
1929.0,466196.0,1362.0,2.0,3.0
1941.0,238205.0,910.0,1.0,2.0
1952.0,144880.0,1809.0,2.0,4.0
1944.0,247825.0,1170.0,2.0,3.0
1993.0,218479.0,1925.0,3.0,2.0
1937.0,72349.0,1684.0,2.0,4.0
1941.0,489143.0,2237.0,3.0,4.0
1936.0,1073000.0,2558.0,3.0,3.0
1936.0,4324879.0,7711.0,8.0,5.0
1996.0,508482.0,1976.0,4.0,3.0
1936.0,344882.0,962.0,1.0,2.0
1948.0,618996.0,2406.0,1.0,2.0
1974.0,218782.0,1060.0,2.0,2.0
1936.0,193670.0,2386.0,2.0,4.0
1990.0,1090214.0,2815.0,3.0,3.0
1934.0,1515398.0,2822.0,4.0,3.0
1927.0,1302939.0,2357.0,3.0,3.0
1952.0,129906.0,1710.0,2.0,3.0
1925.0,674323.0,644.0,1.0,2.0
1965.0,281497.0,1488.0,3.0,2.0
1959.0,287288.0,1491.0,2.0,2.0
1944.0,384228.0,1048.0,1.0,3.0
1941.0,557418.0,1213.0,1.0,2.0
1944.0,382772.0,2740.0,2.0,3.0
1940.0,322684.0,1008.0,2.0,3.0
1948.0,471624.0,1440.0,2.0,3.0
1939.0,470295.0,1200.0,2.0,2.0
1950.0,124911.0,2614.0,4.0,5.0
1940.0,214465.0,945.0,1.0,2.0
1980.0,467280.0,1635.0,3.0,3.0
1926.0,429372.0,1500.0,1.0,3.0
1941.0,315321.0,1164.0,1.0,2.0
1941.0,122672.0,1810.0,2.0,3.0
1944.0,182500.0,1201.0,1.0,4.0
1944.0,101877.0,1997.0,3.0,4.0
1937.0,82469.0,1605.0,1.0,2.0
1938.0,67479.0,1341.0,1.0,2.0
1938.0,606000.0,1161.0,2.0,3.0
1938.0,304656.0,932.0,1.0,2.0
1938.0,316522.0,958.0,1.0,2.0
1947.0,585208.0,1681.0,2.0,2.0
1929.0,97272.0,1565.0,2.0,3.0
1938.0,807310.0,1948.0,2.0,3.0
1947.0,240268.0,1215.0,1.0,3.0
1939.0,574602.0,1859.0,2.0,3.0
1992.0,520000.0,1402.0,3.0,3.0
1977.0,378000.0,1120.0,1.0,2.0
1920.0,479701.0,1439.0,1.0,2.0
1964.0,120837.0,863.0,2.0,2.0
2009.0,459161.0,1520.0,2.0,3.0
1989.0,949402.0,3054.0,3.0,4.0
2003.0,660989.0,3397.0,4.0,4.0
1924.0,512435.0,2133.0,3.0,3.0
1924.0,405205.0,1740.0,3.0,3.0
1940.0,80743.0,1263.0,1.0,2.0
1961.0,593314.0,2751.0,2.0,4.0
1951.0,324874.0,1495.0,2.0,3.0
1951.0,634408.0,1349.0,1.0,3.0
1950.0,617327.0,1736.0,2.0,3.0
1980.0,157646.0,1212.0,3.0,2.0
1943.0,264132.0,1032.0,1.0,3.0
1940.0,198169.0,917.0,1.0,2.0
1938.0,141494.0,1025.0,1.0,2.0
1926.0,72879.0,914.0,1.0,2.0
1944.0,214232.0,998.0,1.0,2.0
1940.0,453048.0,1480.0,2.0,4.0
1941.0,62574.0,1312.0,1.0,3.0
1944.0,400080.0,1027.0,1.0,3.0
1938.0,500008.0,1156.0,2.0,2.0
1990.0,260569.0,1577.0,3.0,3.0
1940.0,188193.0,1108.0,2.0,2.0
1941.0,192807.0,846.0,1.0,2.0
1942.0,262519.0,1251.0,1.0,2.0
1951.0,337253.0,1704.0,2.0,4.0
1951.0,451898.0,1349.0,1.0,3.0
1951.0,273913.0,1365.0,1.0,3.0
1944.0,290208.0,1970.0,3.0,5.0
1958.0,136629.0,2661.0,3.0,4.0
1951.0,121729.0,1918.0,2.0,2.0
1974.0,248928.0,2160.0,2.0,2.0
1982.0,344759.0,1969.0,2.0,3.0
1953.0,711030.0,3222.0,4.0,4.0
1950.0,402345.0,1937.0,2.0,4.0
1987.0,1750000.0,5889.0,5.0,5.0
1999.0,1090976.0,4480.0,5.0,4.0
1948.0,494167.0,1269.0,1.0,3.0
1947.0,422345.0,1936.0,3.0,4.0
1952.0,99703.0,1788.0,2.0,2.0
1950.0,363822.0,1248.0,1.0,3.0
1948.0,217390.0,736.0,1.0,2.0
1949.0,90298.0,1233.0,1.0,3.0
1952.0,270410.0,646.0,1.0,2.0
1941.0,517882.0,2067.0,3.0,4.0
